"","SSA_00139","SSA_00091","SSA_00075","SSA_00105","SSA_00004","SSA_00239","SSA_00241","SSA_00110","SSA_00079","SSA_00235","SSA_00254","SSA_00173","SSA_00041","SSA_00121","SSA_00108","SSA_00135","SSA_00240","SSA_00238","SSA_00359","SSA_00160","SSA_00096","SSA_00204"
"Km2_HCO3",0.0476301864718394,0.0476305576827285,0.0476306717565812,0.0476309270599669,0.0476308743435135,0.0476309621708289,0.0476305448475021,0.0476306232084277,0.0476301971345143,0.0476305706880685,0.0476313909026635,0.0476299262261063,0.0476303826879925,0.0476313478390547,0.0476309200831313,0.047630380603436,0.0476302712187093,0.0476301556786602,0.047630813819023,0.0476304314342538,0.047630630417435,0.0476311417296265
"Km2_PEP",0.167580700729323,0.16758222168056,0.167583905837634,0.167583167822221,0.167580655853743,0.167580241815238,0.167578619407716,0.167582632002384,0.167586619171032,0.167580263293544,0.167581992642231,0.167579489552775,0.16758178589419,0.16757863643866,0.167579251016295,0.167582161068353,0.167584853989245,0.16758247993109,0.167580727041751,0.16758369759159,0.167584736863905,0.167579750052041
"Km6_CO2",0.0263634989642604,0.0263633847036775,0.0263632655572243,0.0263631087639568,0.0263632487406904,0.026363131547772,0.0263633134731987,0.0263633203866662,0.02636318972108,0.0263631409636871,0.0263631041535208,0.0263628680634412,0.0263631694739551,0.0263630312408935,0.0263632807758381,0.0263630377611501,0.0263627707243482,0.0263630086588105,0.0263630487856503,0.0263631036372476,0.0263629284571424,0.0263633625391768
"Km6_O2",0.282565296754152,0.282570267749001,0.282566985965996,0.28256616413253,0.282569155730815,0.282568888627214,0.282570695040408,0.282568242158805,0.2825672686821,0.282568769131579,0.282568747102739,0.282572284057752,0.282569892414155,0.28256840437552,0.28256686462011,0.282567400580991,0.282567910180138,0.282568312477624,0.282570606371884,0.282561855620023,0.282568319472911,0.282569925854636
"Km7_PGA",4.23873420296999,4.42756759936607,4.43107145928462,4.60649650593393,4.52174887348163,4.54111038042924,4.49782771870186,4.45100281211289,4.6783161089434,4.4172217883856,4.28982108899368,4.54433144330149,4.63313931579103,4.53541492334958,4.45313166154114,4.72443559574953,4.72710775192493,4.61471680448486,4.57297303142302,4.63659705257941,4.49582257831781,4.66524305647858
"Km10_GAP",0.0816641209246299,0.0384599834002232,0.0364518722752901,0.0516156338131254,0.0527060157618363,0.046166426416696,0.0601026746202238,0.0216473449484426,0.0758060806444833,0.0577750467424973,0.0467714439939808,0.0819707792570424,0.0726611479105064,0.0170516658316514,0.0861874691932887,0.0556792421892029,0.0292077889162152,0.0596710248303163,0.0450666199965847,0.0384438805761552,0.0794762355839488,0.0384640035516678
"Km12_DHAP",0.494488899348776,0.502102444144973,0.511144470085046,0.447739382446216,0.530123790218346,0.546530005686733,0.553687353533728,0.526426651796959,0.538876173639437,0.510294538928628,0.480969042480891,0.550190710544676,0.560567173990177,0.478853937413717,0.467316480908876,0.566475782841574,0.512193418971859,0.512000873919328,0.522252482162213,0.416736568332038,0.551546447670515,0.516903114196343
"Km12_E4P",0.302764999799696,0.302758060086143,0.302759764711034,0.302762725335749,0.302756807388064,0.302761401634295,0.302758380714986,0.302755464945997,0.302758210869119,0.302761828911659,0.302757650513385,0.302764251822243,0.302760341026005,0.302755433106113,0.302759830187945,0.302756614786454,0.302751518507856,0.302761836024773,0.302759352824022,0.302760405537446,0.302766995871808,0.302757183638917
"Km14_GAP",0.139547209769128,0.119752322334057,0.116179220145336,0.113858608889248,0.167729055479671,0.067219475298439,0.084979459410114,0.101864454657078,0.0726014431278494,0.113644892912067,0.134118237655137,0.155477949833872,0.0859560407173842,0.144562910742288,0.162142640826024,0.0970848082814281,0.0910518266382258,0.0897273090608952,0.0928286330783946,0.135882656221362,0.0872227590797265,0.146299634790586
"Km18_Ru5P",0.0505695156586252,0.049102535802092,0.0503702322011867,0.0512230270984946,0.050652226272429,0.050237186218762,0.0509058149620803,0.0510715318128783,0.051230926760837,0.0509195081044572,0.051264474248657,0.0487729788957221,0.0501085787499993,0.0499758999741663,0.050736820811981,0.0494596978795886,0.0507661872117967,0.0490687021543798,0.0494465120084954,0.0512497979022331,0.0490329424810315,0.0499990948675484
