"","SSA_00271","SSA_00070","SSA_00041","SSA_00240","SSA_00113","SSA_00279","SSA_00156","SSA_00179","SSA_00001","SSA_00186","SSA_00008","SSA_00216","SSA_00239","SSA_00312","SSA_00007","SSA_00075","SSA_00135","SSA_00097","SSA_00091","SSA_00160","SSA_00254","SSA_00173"
"Km2_HCO3",0.056003195126788,0.0545065987777929,0.0502529641125336,0.049381783580124,0.0544342282626163,0.0605167525250242,0.0594390200810497,0.0549046505266483,0.0520203193295488,0.0504230401708786,0.0538331705943115,0.0697033510252951,0.0612305884829999,0.0599658559167896,0.0967025408435961,0.0549759458627906,0.0488814485579398,0.0578650279256374,0.0542990696953369,0.0433344079296715,0.0612228607955521,0.0512466666764326
"Km6_CO2",0.0196745914891491,0.019674864774884,0.019674777854026,0.0196746446658939,0.0196747799071426,0.019675205178754,0.0196745312918337,0.0196750766276695,0.019674756012625,0.0196750112589559,0.0196750970999557,0.0196748646453791,0.0196748982822923,0.0196746716877379,0.0196750625164947,0.0196746750987232,0.0196748332265885,0.0196748070123967,0.0196747766065011,0.0196741936653664,0.0196748153329611,0.0196749099982634
"Km6_O2",0.298753855310133,0.298757549212732,0.298752871390573,0.298754418925054,0.29875654460207,0.298758783502436,0.298756291872196,0.298759351119701,0.298760570749246,0.29875860988698,0.298755683875973,0.298760379690899,0.298752333409592,0.298756146390076,0.298761669218311,0.298759264185914,0.29875543153224,0.298756040138112,0.298761329966546,0.298758996621898,0.298751827075501,0.298754003423867
"Km7_PGA",2.57338627033346,2.57341309884965,2.57340521267475,2.57343606650705,2.57343260347362,2.57342151450749,2.57342356333077,2.57343442353444,2.57348211008463,2.57344296367486,2.57345109538286,2.57342127199221,2.5733958585836,2.57340965968887,2.57337041758702,2.57341841145665,2.57342112811216,2.57345123248263,2.57343215867534,2.57345147927137,2.57338502712547,2.57343881980964
"Km18_Ru5P",0.0447897462171838,0.0638307182973668,0.0524146989700166,0.0512280129648113,0.0374030767098995,0.0447255457531246,0.0533143942326533,0.0486925067396839,0.0303754993142563,0.0396905791609222,0.0618370841591347,0.0639219178719266,0.0430385346620208,0.057391378644912,0.0833756879409195,0.0458974703856413,0.0530074444252531,0.0491089534223505,0.043525546187542,0.0488730480884016,0.0538086954677569,0.0656897033758461
"Ki57",0.222433871870324,0.216823880067179,0.119916488475531,0.0965020630250974,0.131263397560986,0.121676513093392,0.165563898898616,0.159844532434643,0.175050449006707,0.129732152126299,0.156359514881137,0.206510360460903,0.171429483094603,0.180102723313739,0.212313183377816,0.16055449489985,0.123455721803219,0.148443194712025,0.149999969630275,0.202406713815237,0.11845694861322,0.122821552565511
"Vm6y22",0.0646908777031269,0.0743053579260471,0.0757882344515124,0.0681289320511119,0.059322226318694,0.0632541021738648,0.073581800394065,0.0616216850811994,0.078838897232652,0.0693251070754149,0.0749493292011444,0.0716801140051568,0.0794052142366274,0.0652120817334587,0.0775871839834481,0.0616787061179932,0.0653049989843614,0.0592802440582247,0.0792254476906986,0.0547201132260011,0.0770899821964324,0.0630949946045595
"KaRac",17.1176172328265,17.1172293089793,17.117771541767,17.1176613988964,17.1172746110116,17.1173500383455,17.1175977497546,17.1172279929971,17.1174430395316,17.1174082209741,17.1172221217048,17.117231223366,17.1174716498696,17.1173196001506,17.1172760014882,17.11763137263,17.1174328435806,17.1172564504455,17.1171046638378,17.1172006735864,17.117752756177,17.1171563257017
"tao_ActRubisco",280.403515957276,280.405029661,280.400835675828,280.40644267264,280.406158537485,280.410970152163,280.40687412856,280.406284685745,280.40156428919,280.408465091604,280.408361825987,280.404709267823,280.40539518231,280.40908722712,280.406889614653,280.409362444174,280.407005423154,280.406818385442,280.407389175965,280.407185615435,280.407634453441,280.411033009612
"BBslope",2.85115619758482,2.85116566615297,2.85116867899303,2.85117001858362,2.8511674699001,2.85117241552121,2.85117954903325,2.85115864964101,2.85117672120558,2.85115853157156,2.8511687485199,2.85116635109431,2.85116953415883,2.85116949864871,2.85121652253672,2.85117528081409,2.8511622148163,2.85115022695179,2.85116161329295,2.85115505888911,2.85118015243005,2.85115211962218
"Vm6y23",0.0630751144767721,0.0630757218236755,0.0630749975364282,0.0630758326382365,0.0630748409218108,0.0630754958332076,0.0630769934787582,0.0630748343406964,0.0630752172056652,0.0630756928224782,0.0630761395629445,0.0630760793114504,0.063074755781787,0.0630755611942676,0.0630748750946874,0.0630752950847375,0.0630746326117688,0.0630753766535398,0.0630752043805531,0.0630752610543707,0.0630768509737898,0.0630747442370678
