"","SSA_00126","SSA_00151","SSA_00006","SSA_00275","SSA_00299","SSA_00080","SSA_00139","SSA_00222","SSA_00187","SSA_00204","SSA_00119","SSA_00033","SSA_00241","SSA_00050","SSA_00229","SSA_00018","SSA_00105","SSA_00108","SSA_00235","SSA_00024","SSA_00123","SSA_00079","SSA_00010"
"Km2_HCO3",0.0546609813980284,0.0532011616075629,0.0576114871497161,0.0541600760747108,0.0559271948199202,0.0553390787343493,0.0514801862108999,0.0563208799544396,0.0552188114750772,0.0526087902406847,0.0469324219571288,0.053290589325346,0.0543005477821245,0.0519403607322772,0.0587193293703242,0.055242406582259,0.0565131837828221,0.0515901152447339,0.0505617447312217,0.0509295986441691,0.0500613487672976,0.0529474512827703,0.0602831481015851
"Km6_CO2",0.0175070747007723,0.0215222390021652,0.0214656656177468,0.0226717843932518,0.0209919750137371,0.0254173002938976,0.0253027961837203,0.0237226880044505,0.021399753666635,0.0234730883474893,0.0213273262794319,0.0207744543456323,0.021653160565518,0.0275094911102515,0.0179337365329666,0.0179836402892472,0.0207232342170979,0.0176135676671188,0.0214506415393251,0.0209251440492612,0.0194299793678217,0.0227868180651197,0.022796595881802
"Km6_O2",0.26375788187201,0.267994810261354,0.166581249342797,0.247174609471011,0.302032964194405,0.233112193748271,0.328131984712305,0.263576432679229,0.249408728785162,0.289190023371971,0.241345893340565,0.262158533688305,0.269373592899613,0.282448020922466,0.300128487142272,0.293091489016546,0.269464405515791,0.281920830220298,0.271439562139152,0.233121107907338,0.206293885147296,0.248226349541636,0.254269983135184
"Km7_PGA",2.28765530154066,2.68759740792453,3.0608611038682,2.18773380774376,2.54936578064558,2.92244851382643,2.36442444898301,2.6549053075758,2.59501938690989,3.34344462004124,2.78676797282949,2.54443693906918,2.59399060043466,2.94001660574745,2.61518439264939,3.05408846821958,2.68844125114318,2.99839006746424,2.63126407662137,3.01462358416067,2.66686287053585,2.77991330840876,2.59266206511665
"Km18_Ru5P",0.042918660162963,0.0357817745493103,0.0414700953861254,0.0393979197717435,0.0462184689034694,0.050624273233391,0.043361657614656,0.0454883317846431,0.0488628852042695,0.0417024529715439,0.0428353124967761,0.0429456654675579,0.0480964413258775,0.0463989338679204,0.0463618767556604,0.055425976302617,0.0418417342099098,0.041116709257978,0.0409548233985715,0.0472573505840501,0.0498337774543864,0.0424568245926507,0.0509209901925959
"Ki57",0.194928138354645,0.21881681131828,0.168039391016644,0.246942054274278,0.29391404287241,0.177697615356129,0.211125981285314,0.243309697958429,0.218179756850779,0.23917751177863,0.232418996368145,0.269907736776091,0.20517319584213,0.214965546912407,0.26296568987577,0.167570456193548,0.279743200521469,0.247935772383301,0.246214414859479,0.23320121976742,0.199071896060612,0.236092886035375,0.204984818290839
"Vm6y22",0.072156800197104,0.0710489666139034,0.0786217751529596,0.0781329836845888,0.0585111517010043,0.0786783804896654,0.0630294888859534,0.0639267565920758,0.0763855200002491,0.070426537200924,0.0601085507487766,0.0633250452884569,0.0651915989556197,0.069751442237137,0.0697449751466628,0.0719070802679561,0.0720941312441127,0.0582000215206701,0.057761863813028,0.080492478324382,0.0685892474423908,0.0724303540279063,0.0831414078019152
"KaRac",17.1616758863475,14.930430707528,19.5564593062106,14.0101703065893,12.5637916878616,12.1940632301156,14.3041206815899,13.4397222142977,15.2970888003117,16.2110296867766,15.0819549277634,15.1056855313938,13.4710063868048,12.4944141358827,14.559111895057,17.7093589515687,14.3537310369959,13.3063087343613,15.6489306124258,16.4187320967684,16.0154793627205,16.2600813236905,11.031121030076
"tao_ActRubisco",187.948229414243,277.738126529999,225.754149841939,281.783623722785,222.269804731287,240.690517412362,231.043383773649,268.420882844678,249.100295467922,258.623151305261,262.129894174377,229.47047498174,262.433214624793,288.266849604684,245.959133139543,276.530384051345,260.172299468423,261.483192395499,260.078140466366,257.44442788838,202.498084385169,207.00770040536,262.933095642141
"BBslope",2.84666941457684,2.86028665517113,3.04282011599749,2.97683135981798,2.93856450466843,2.78370030101758,2.83543244891816,2.96184965597116,2.87506382695755,2.75947054266964,2.8826974153456,2.73317685619626,2.86696678638213,2.93045085672912,2.93717385224251,2.86937572928582,2.80401978974042,2.90453852184266,2.83323527567903,2.91992929699136,2.81998863220911,2.94491490328866,2.89171331354976
"Vm6y23",0.0720945831797986,0.0589454403051152,0.0971077213358756,0.0758763710952527,0.048490504113691,0.0639666808091899,0.0496932925874047,0.0571207382938223,0.0604684651165982,0.0551081741453615,0.0568035955496176,0.0589475041949016,0.066194839500828,0.0593090665100134,0.0505636012371017,0.0617095968304737,0.0663678077568713,0.0546545959650146,0.0627197642442221,0.0757367951521819,0.0592269539559955,0.0727442343259497,0.0591867926857228
